Person ID,First Name,Last Name,Harm Score,Removability Score,Kow Score
18421,Gina,Declerk,0,9,13
18422,Ginette,Declet,0,7,29
18423,Ginger,Declouette,1,7,9
18424,Ginny,Declue,0,8,33
18425,Gino,Decock,0,6,29
18426,Giovanna,Decola,0,7,5
18427,Giovanni,Decomo,5,6,33
18428,Gisela,Deconti,16,8,15
18429,Gisele,Decook,1,8,41
18430,Giselle,Decorte,1,6,5
18431,Gita,Decos,1,8,9
18432,Giuseppe,Decost,6,7,9
18433,Giuseppina,Decosta,1,7,5
18434,Gladis,Decoste,0,8,13
18435,Glady,Decoster,2,4,41
18436,Gladys,Decoteau,1,8,38
18437,Glayds,Decou,3,8,29
18438,Glen,Decoud,0,8,29
18439,Glenda,Decourcey,2,7,29
18440,Glendora,Decourley,104,4,29
18441,Glenn,Decoursey,354,5,9
18442,Glenn,Decourt,16,7,5
18443,Glenna,Decoux,16,8,5
18444,Glennie,Decraene,2,5,5
18445,Glennis,Decree,1,7,30
18446,Glinda,Decristofaro,5,8,33
18447,Gloria,Decristoforo,1,8,38
18448,Glory,Decroo,3,5,19
18449,Glynda,Decrosta,3,8,5
18450,Glynis,Decuir,6,7,5
18451,Golda,Deculus,2,8,9
18452,Golden,Decurtis,2,5,29
18453,Goldie,Dedaj,1,8,13
18454,Gonzalo,Dede,27,6,13
18455,Gordon,Dedeaux,2,3,33
18456,Grace,Dedecker,0,8,9
18457,Gracia,Dedek,7,5,19
18458,Gracie,Dedeke,0,9,29
18459,Graciela,Dederich,2,8,29
18460,Grady,Dederick,1,8,38
18461,Graham,Dedic,1,8,13
18462,Graig,Dedicke,1,8,5
18463,Grant,Dedier,7,7,25
18464,Granville,Dedinas,1,8,29
18465,Grayce,Dedios,1,7,10
18466,Grazyna,Dedman,0,8,38
18467,Greg,Dedmon,6,6,13
18468,Gregg,Dednam,6,7,33
18469,Gregoria,Dedo,6,8,9
18470,Gregorio,Dedominicis,6,6,5
18471,Gregory,Dedon,6,9,5
18472,Gregory,Dedrick,106,8,5
18473,Greta,Dedrickson,0,9,5
18474,Gretchen,Dee,5,7,29
18475,Gretta,Deeb,0,9,5
18476,Gricelda,Deed,0,9,30
18477,Grisel,Deedrick,3,9,9
18478,Griselda,Deeds,1,5,29
18479,Grover,Deeg,1,6,19
18480,Guadalupe,Deegan,3,6,29
18481,Guadalupe,Deeken,0,6,29
18482,Gudrun,Deeks,4,8,38
18483,Guillermina,Deel,19,8,29
18484,Guillermo,Deeley,129,6,29
18485,Gus,Deely,1,9,38
18486,Gussie,Deem,1,8,29
18487,Gustavo,Deemer,2,6,30
18488,Guy,Deems,0,7,13
18489,Gwen,Deen,16,6,5
18490,Gwenda,Deener,9,7,38
18491,Gwendolyn,Deep,1,6,25
18492,Gwenn,Deer,8,9,29
18493,Gwyn,Deerdoff,1,6,46
18494,Gwyneth,Deere,53,7,33
18495,Ha,Deering,0,8,29
18496,Hae,Deerman,0,6,25
18497,Hai,Dees,0,8,13
18498,Hailey,Deese,0,8,25
18499,Hal,Deeter,0,8,13
18500,Haley,Deeters,5,9,29
18501,Halina,Deets,0,5,25
18502,Halley,Deetz,112,8,5
18503,Hallie,Deever,1,8,29
18504,Han,Defaber,1,8,5
18505,Hana,Defabio,2,8,29
18506,Hang,Defalco,2,8,25
18507,Hanh,Defaria,5,8,9
18508,Hank,Defayette,100,7,33
18509,Hanna,Defazio,0,8,28
18510,Hannah,Defee,2,8,5
18511,Hannelore,Defelice,1,5,29
18512,Hans,Defenbaugh,16,8,33
18513,Harlan,Defenderfer,1,6,5
18514,Harland,Defeo,1,7,29
18515,Harley,Deffenbaugh,1,8,5
18516,Harmony,Deffibaugh,12,9,38
18517,Harold,Defibaugh,117,6,25
18518,Harold,Defide,8,5,33
18519,Harriet,Defiglio,7,7,9
18520,Harriett,Defiguero,1,8,9
18521,Harriette,Defilippi,1,8,37
18522,Harris,Defilippis,239,8,33
18523,Harrison,Defilippo,1,8,33
18524,Harry,Defina,6,9,29
18525,Harvey,Defino,1,7,25
18526,Hassan,Defiore,0,7,41
18527,Hassie,Defir,9,4,9
18528,Hattie,Deflorio,1,7,29
18529,Haydee,Defoe,11,4,25
18530,Hayden,Defonce,0,8,5
18531,Hayley,Defont,273,7,5
18532,Haywood,Defoor,120,8,25
18533,Hazel,Defoore,0,7,33
18534,Heath,Deford,6,8,33
18535,Heather,Defore,8,8,29
18536,Hector,Deforest,1,7,29
18537,Hedwig,Deforge,0,8,29
18538,Hedy,Deforrest,0,5,13
18539,Hee,Defosse,0,9,33
18540,Heide,Defosses,5,8,13
18541,Heidi,Defosset,0,9,29
18542,Heidy,Defouw,131,8,29
18543,Heike,Defrain,1,8,29
18544,Helaine,Defrance,8,8,25
18545,Helen,Defranceschi,1,8,30
18546,Helena,Defrancesco,5,8,29
18547,Helene,Defrancis,3,6,29
18548,Helga,Defrancisco,0,7,9
18549,Hellen,Defranco,1,9,33
18550,Henrietta,Defrang,0,7,25
18551,Henriette,Defrank,13,4,13
18552,Henry,Defrates,4,8,5
18553,Henry,Defreece,2,8,29
18554,Herb,Defreese,0,6,5
18555,Herbert,Defreitas,11,7,29
18556,Heriberto,Defries,1,6,29
18557,Herlinda,Defusco,0,8,29
18558,Herma,Degado,8,9,25
18559,Herman,Degaetano,107,8,41
18560,Hermelinda,Degagne,1,8,13
18561,Hermila,Degan,1,7,41
18562,Hermina,Degarmo,2,7,29
18563,Hermine,Degasparre,106,8,41
18564,Herminia,Degasperis,1,8,5
18565,Herschel,Degaust,2,6,29
18566,Hershel,Degear,0,8,38
18567,Herta,Degeare,105,6,5
18568,Hertha,Degeest,0,7,33
18569,Hester,Degelbeck,0,5,9
18570,Hettie,Degele,137,7,29
18571,Hiedi,Degen,1,6,33
18572,Hien,Degenaro,0,6,5
18573,Hilaria,Degener,1,9,19
18574,Hilario,Degenfelder,0,6,5
18575,Hilary,Degenhardt,17,7,46
18576,Hilda,Degenhart,0,8,38
18577,Hilde,Degennaro,0,8,20
18578,Hildegard,Degeorge,6,7,5
18579,Hildegarde,Degeston,1,7,13
18580,Hildred,Degeyter,1,7,29
18581,Hillary,Degiacomo,0,8,29
18582,Hilma,Degidio,1,5,0
18583,Hilton,Degiorgio,1,8,25
18584,Hipolito,Degirolamo,1,7,25
18585,Hiram,Degiulio,2,8,5
18586,Hiroko,Deglandon,6,7,9
18587,Hisako,Deglanville,6,8,41
18588,Hoa,Degler,7,8,25
18589,Hobert,Deglopper,135,7,29
18590,Holley,Deglow,2,7,30
18591,Holli,Degman,18,6,25
18592,Hollie,Degnan,22,8,29
18593,Hollis,Degner,0,8,20
18594,Hollis,Degnim,0,7,5
18595,Holly,Degolier,5,8,5
18596,Homer,Degollado,207,7,5
18597,Honey,Degolyer,6,8,9
18598,Hong,Degon,6,8,29
18599,Hong,Degonia,1,7,25
18600,Hope,Degooyer,8,8,15
18601,Horace,Degori,1,8,5
18602,Horacio,Degraaf,6,8,9
18603,Hortencia,Degrace,119,7,9
18604,Hortense,Degracia,1,6,13
18605,Hortensia,Degraff,0,8,5
18606,Hosea,Degraffenreid,1,5,5
18607,Houston,Degraffenried,2,8,5
18608,Howard,Degrand,6,5,5
18609,Hoyt,Degrande,128,6,28
18610,Hsiu,Degrandpre,116,8,5
18611,Hubert,Degrange,0,6,25
18612,Hue,Degrass,1,9,5
18613,Huey,Degrasse,5,8,13
18614,Hugh,Degrate,0,6,5
18615,Hugo,Degrave,0,6,9
18616,Hui,Degravelle,3,9,9
18617,Hulda,Degraw,0,6,5
18618,Humberto,Degrazia,7,7,5
18619,Hung,Degrazio,2,7,30
18620,Hunter,Degre,0,9,25
18621,Huong,Degree,0,7,29
18622,Hwa,Degreenia,5,7,10
18623,Hyacinth,Degregorio,2,9,41
18624,Hye,Degrella,7,5,5
18625,Hyman,Degrenier,1,8,5
18626,Hyo,Degro,0,9,29
18627,Hyon,Degroat,0,8,13
18628,Hyun,Degroff,1,8,29
18629,Ian,Degrood,1,7,33
18630,Ida,Degroot,5,5,29
18631,Idalia,Degroote,0,7,9
18632,Idell,Degross,0,9,0
18633,Idella,Degruy,0,7,25
18634,Iesha,Deguire,0,8,5
18635,Ignacia,Deguise,3,5,5
18636,Ignacio,Degunya,6,8,9
18637,Ike,Deguzman,0,9,13
18638,Ila,Dehaan,3,8,5
18639,Ilana,Dehaas,10,8,5
18640,Ilda,Dehaemers,3,8,0
18641,Ileana,Dehan,0,7,25
18642,Ileen,Dehaney,0,8,9
18643,Ilene,Deharo,1,8,5
18644,Iliana,Dehart,1,6,5
18645,Illa,Dehass,117,8,5
18646,Ilona,Dehaven,1,5,33
18647,Ilse,Dehay,3,6,25
18648,Iluminada,Deherrera,1,8,41
18649,Ima,Dehetre,102,8,5
18650,Imelda,Dehghani,0,8,29
18651,Imogene,Dehl,0,6,25
18652,In,Dehler,17,7,13
18653,Ina,Dehlinger,2,8,41
18654,India,Dehm,1,7,13
18655,Indira,Dehmer,1,8,46
18656,Inell,Dehn,7,7,5
18657,Ines,Dehne,3,5,13
18658,Inez,Dehner,0,8,13
18659,Inga,Dehnert,211,5,29
18660,Inge,Dehoff,1,6,33
18661,Ingeborg,Dehombre,1,8,5
18662,Inger,Dehoyos,0,2,25
18663,Ingrid,Dehrer,1,4,33
18664,Inocencia,Deibel,0,6,25
18665,Iola,Deibert,113,7,41
18666,Iona,Deible,0,8,29
18667,Ione,Deibler,1,8,29
18668,Ira,Deichman,1,8,19
18669,Ira,Deichmann,1,6,25
18670,Iraida,Deida,0,9,25
18671,Irena,Deidrick,0,7,5
18672,Irene,Deierlein,8,8,5
18673,Irina,Deigado,13,8,5
18674,Iris,Deighan,6,9,5
18675,Irish,Deighton,1,8,29
18676,Irma,Deignan,14,8,34
18677,Irmgard,Deihl,6,8,9
18678,Irvin,Deike,1,7,9
18679,Irving,Deily,6,4,33
18680,Irwin,Deimund,1,7,5
18681,Isa,Deinert,1,6,29
18682,Isaac,Deines,0,9,25
18683,Isabel,Deinhardt,0,6,33
18684,Isabell,Deininger,1,6,29
18685,Isabella,Deir,6,9,9
18686,Isabelle,Deis,1,8,33
18687,Isadora,Deisch,0,8,33
18688,Isaiah,Deischer,115,8,26
18689,Isaias,Deisher,112,8,30
18690,Isaura,Deiss,8,8,5
18691,Isela,Deist,7,8,33
18692,Isiah,Deister,1,8,33
18693,Isidra,Deitch,6,8,29
18694,Isidro,Deiter,0,7,25
18695,Isis,Deiters,1,7,5
18696,Ismael,Deitrich,0,8,5
18697,Isobel,Deitrick,7,7,19
18698,Israel,Deitsch,0,9,5
18699,Isreal,Deitz,0,8,5
18700,Issac,Deja,0,7,5
18701,Iva,Dejackome,236,8,33
18702,Ivan,Dejaeger,0,7,5
18703,Ivana,Dejager,1,4,25
18704,Ivelisse,Dejarden,0,8,30
18705,Ivette,Dejardin,6,8,13
18706,Ivey,Dejarme,3,8,5
18707,Ivonne,Dejarnett,6,8,33
18708,Ivory,Dejarnette,7,6,9
18709,Ivory,Dejean,0,7,21
18710,Ivy,Dejes,0,8,33
18711,Izetta,Dejesus,3,6,29
18712,Izola,Dejohn,1,8,5
18713,Ja,Dejoie,1,8,5
18714,Jacalyn,Dejong,24,6,13
18715,Jacelyn,Dejonge,7,6,0
18716,Jacinda,Dejongh,0,8,5
18717,Jacinta,Dejoode,0,9,5
18718,Jacinto,Dejoseph,1,8,33
18719,Jack,Dejulio,1,9,29
18720,Jack,Dekalb,125,7,33
18721,Jackeline,Dekany,3,6,33
18722,Jackelyn,Dekay,1,7,29
18723,Jacki,Dekenipp,0,8,46
18724,Jackie,Dekeyser,0,6,29
18725,Jackie,Dekeyzer,0,3,29
18726,Jacklyn,Dekine,0,7,9
18727,Jackqueline,Dekker,143,9,15
18728,Jackson,Dekle,6,8,29
18729,Jaclyn,Deklerk,2,7,33
18730,Jacob,Dekok,141,7,5
18731,Jacqualine,Dekoning,2,7,5
18732,Jacque,Dekorne,0,7,0
18733,Jacquelin,Dekort,109,7,5
18734,Jacqueline,Dekorte,12,7,9
18735,Jacquelyn,Dekrey,10,6,41
18736,Jacquelyne,Dekruif,100,6,5
18737,Jacquelynn,Dekuyper,113,7,29
18738,Jacques,Del,0,8,33
18739,Jacquetta,Dela,1,7,29
18740,Jacqui,Delabarre,3,7,5
18741,Jacquie,Delacerda,0,8,13
18742,Jacquiline,Delacruz,0,5,29
18743,Jacquline,Delacuesta,0,5,30
18744,Jacqulyn,Delacueva,6,7,0
18745,Jada,Delacy,5,7,33
18746,Jade,Delaet,11,4,13
18747,Jadwiga,Delafontaine,1,9,29
18748,Jae,Delafuente,2,7,5
18749,Jae,Delagado,1,7,25
18750,Jaime,Delagarza,0,8,25
18751,Jaime,Delage,1,9,33
18752,Jaimee,Delaglio,1,8,25
18753,Jaimie,Delagol,118,3,29
18754,Jake,Delagrange,1,8,29
18755,Jaleesa,Delaguardia,2,5,29
18756,Jalisa,Delaguila,0,7,29
18757,Jama,Delahanty,0,8,5
18758,Jamaal,Delahay,0,6,29
18759,Jamal,Delahoussaye,6,5,5
18760,Jamar,Delahoya,2,8,29
18761,Jame,Delahoz,1,8,5
18762,Jame,Delahunt,1,9,5
18763,Jamee,Delaine,6,8,33
18764,Jamel,Delair,1,7,29
18765,James,Delalla,16,7,33
18766,James,Delallo,0,7,13
18767,Jamey,Delaluz,0,5,25
18768,Jamey,Delamar,101,8,30
18769,Jami,Delamare,6,6,41
18770,Jamie,Delamarter,1,5,33
18771,Jamie,Delamater,62,6,25
18772,Jamika,Delamora,0,7,29
18773,Jamila,Delana,26,7,0
18774,Jamison,Delancey,2,6,30
18775,Jammie,Delancy,14,9,30
18776,Jan,Deland,1,6,5
18777,Jan,Delaney,2,8,9
18778,Jana,Delang,8,9,5
18779,Janae,Delange,2,8,5
18780,Janay,Delangel,23,6,29
18781,Jane,Delano,0,8,25
18782,Janean,Delanoche,0,9,30
18783,Janee,Delanoy,1,9,29
18784,Janeen,Delanuez,6,5,9
18785,Janel,Delany,1,5,5
18786,Janell,Delao,109,9,5
18787,Janella,Delap,0,7,5
18788,Janelle,Delapaz,1,4,5
18789,Janene,Delapena,6,6,9
18790,Janessa,Delapenha,1,8,25
18791,Janet,Delaplane,8,6,33
18792,Janeth,Delaporte,2,8,29
18793,Janett,Delaportilla,102,7,25
18794,Janetta,Delapp,9,8,5
18795,Janette,Delapuente,114,5,5
18796,Janey,Delara,3,8,29
18797,Jani,Delaremore,1,8,5
18798,Janice,Delarge,6,7,29
18799,Janie,Delargy,204,8,29
18800,Janiece,Delariva,2,8,30
18801,Janina,Delarme,2,7,29
18802,Janine,Delaroca,2,8,28
18803,Janis,Delarosa,5,6,9
18804,Janise,Delasancha,0,7,38
18805,Janita,Delasbour,0,7,29
18806,Jann,Delash,23,7,29
18807,Janna,Delashaw,1,8,33
18808,Jannet,Delashmit,6,7,5
18809,Jannette,Delashmutt,315,7,25
18810,Jannie,Delasko,1,7,4
18811,January,Delatorre,0,7,25
18812,Janyce,Delatrinidad,0,7,29
18813,Jaqueline,Delatte,0,7,5
18814,Jaquelyn,Delauder,5,8,25
18815,Jared,Delaughter,1,9,19
18816,Jarod,Delaune,0,8,5
18817,Jarred,Delaura,5,8,41
18818,Jarrett,Delaurentis,5,8,30
18819,Jarrod,Delaurie,8,4,29
18820,Jarvis,Delauter,122,8,25
18821,Jasmin,Delavega,6,6,33
18822,Jasmine,Delavergne,1,8,29
18823,Jason,Delavina,0,4,25
18824,Jason,Delaware,1,8,37
18825,Jasper,Delawder,7,6,5
18826,Jaunita,Delawyer,217,7,29
18827,Javier,Delay,9,9,38
18828,Jay,Delbalso,120,8,29
18829,Jay,Delbene,0,5,30
18830,Jaye,Delbert,0,7,10
18831,Jayme,Delbo,1,7,9
18832,Jaymie,Delbosque,6,6,29
18833,Jayna,Delbridge,17,7,29
18834,Jayne,Delbrocco,0,7,29
18835,Jayson,Delbrune,0,8,41
18836,Jazmin,Delbusto,6,9,9
18837,Jazmine,Delcambre,442,6,13
18838,Jc,Delcamp,517,5,29
18839,Jean,Delcampo,0,7,21
18840,Jean,Delcarlo,3,8,9
18841,Jeana,Delcarmen,1,7,25
18842,Jeane,Delcastillo,0,6,33
18843,Jeanelle,Delce,113,8,18
18844,Jeanene,Delcid,16,9,5
18845,Jeanett,Delcine,133,6,25
18846,Jeanetta,Delco,1,8,25
18847,Jeanette,Delcolle,0,7,10
18848,Jeanice,Delcour,6,8,18
18849,Jeanie,Delcourt,0,7,25
18850,Jeanine,Delcueto,231,8,25
18851,Jeanmarie,Deldeo,0,7,13
18852,Jeanna,Deldonno,0,7,13
18853,Jeanne,Delduca,1,5,33
18854,Jeannetta,Delea,102,7,41
18855,Jeannette,Delee,1,6,33
18856,Jeannie,Deleeuw,2,8,9
18857,Jeannine,Delegado,0,5,38
18858,Jed,Delegeane,2,8,33
18859,Jeff,Delehanty,12,5,33
18860,Jefferey,Delehoy,0,7,29
18861,Jefferson,Delekta,3,6,30
18862,Jeffery,Delellis,1,6,33
18863,Jeffie,Delemos,1,7,9
18864,Jeffrey,Delena,7,8,29
18865,Jeffrey,Delenick,1,5,33
18866,Jeffry,Deleo,0,8,25
18867,Jen,Deleon,12,9,13
18868,Jena,Deleonardis,0,8,5
18869,Jenae,Deleonardo,1,8,5
18870,Jene,Deleone,21,8,29
18871,Jenee,Deleppo,1,8,29
18872,Jenell,Delerme,23,9,33
18873,Jenelle,Delessio,12,8,29
18874,Jenette,Deleston,1,6,19
18875,Jeneva,Delettre,0,6,9
18876,Jeni,Delevik,0,7,5
18877,Jenice,Deley,1,9,33
18878,Jenifer,Delfavero,1,7,33
18879,Jeniffer,Delfelder,6,7,29
18880,Jenine,Delfi,1,8,5
18881,Jenise,Delfierro,2,8,5
18882,Jenna,Delfin,0,5,5
18883,Jennefer,Delfino,0,9,5
18884,Jennell,Delfs,16,8,25
18885,Jennette,Delfuente,17,7,25
18886,Jenni,Delgadillo,26,5,29
18887,Jennie,Delgadilo,8,7,33
18888,Jennifer,Delgado,1,8,5
18889,Jenniffer,Delgardo,0,8,23
18890,Jennine,Delgato,10,6,25
18891,Jenny,Delgatto,6,7,33
18892,Jerald,Delgenio,2,4,13
18893,Jeraldine,Delger,1,5,5
18894,Jeramy,Delgiudice,1,6,33
18895,Jere,Delgoda,0,7,9
18896,Jeremiah,Delgrande,0,8,29
18897,Jeremy,Delgreco,0,6,20
18898,Jeremy,Delgrosso,109,6,25
18899,Jeri,Delguercio,108,8,33
18900,Jerica,Delguidice,6,7,41
18901,Jerilyn,Delhierro,3,8,38
18902,Jerlene,Delhomme,0,8,9
18903,Jermaine,Delhoyo,9,8,5
18904,Jerold,Delia,3,9,5
18905,Jerome,Deliberato,13,5,38
18906,Jeromy,Delibertis,0,9,9
18907,Jerrell,Deliberto,0,7,9
18908,Jerri,Delilla,0,6,21
18909,Jerrica,Delille,0,8,33
18910,Jerrie,Delilli,11,6,5
18911,Jerrod,Delillo,2,6,15
18912,Jerrold,Delima,2,6,5
18913,Jerry,Deline,2,8,33
18914,Jerry,Delinois,2,8,5
18915,Jesenia,Delio,7,8,29
18916,Jesica,Delira,11,8,5
18917,Jess,Delisa,13,7,33
18918,Jesse,Delisi,4,6,33
18919,Jesse,Delisio,0,6,9
18920,Jessenia,Delisle,0,6,9
18921,Jessi,Deliso,0,6,29
18922,Jessia,Delisser,5,6,29
18923,Jessica,Deliz,363,6,29
18924,Jessie,Delk,7,8,29
18925,Jessie,Delker,6,8,5
18926,Jessika,Dell,8,8,30
18927,Jestine,Della,222,9,29
18928,Jesus,Dellaca,6,8,25
18929,Jesus,Dellacioppa,5,8,29
18930,Jesusa,Dellagatta,1,8,9
18931,Jesusita,Dellajacono,118,6,5
18932,Jetta,Dellamonica,0,7,5
18933,Jettie,Dellamora,0,6,41
18934,Jewel,Dellamore,1,9,5
18935,Jewel,Dellano,6,8,33
18936,Jewell,Dellapaolera,0,7,5
18937,Jewell,Dellapenna,6,8,5
18938,Ji,Dellapenta,5,7,9
18939,Jill,Dellapina,1,8,9
18940,Jillian,Dellaporta,5,8,5
18941,Jim,Dellaratta,0,8,5
18942,Jimmie,Dellaripa,0,7,9
18943,Jimmie,Dellarocco,0,7,25
18944,Jimmy,Dellarose,4,9,33
18945,Jimmy,Dellasanta,2,8,25
18946,Jin,Dellasciucca,3,7,13
18947,Jina,Dellavalle,0,7,9
18948,Jinny,Dellbringge,0,7,9
18949,Jo,Delle,1,8,9
18950,Joan,Dellefave,0,7,5
18951,Joan,Dellen,0,7,33
18952,Joana,Dellenbaugh,3,7,5
18953,Joane,Deller,6,8,5
18954,Joanie,Delles,6,6,5
18955,Joann,Delley,102,7,10
18956,Joanna,Delli,0,7,38
18957,Joanne,Dellibovi,0,7,5
18958,Joannie,Delligatti,0,8,13
18959,Joaquin,Delling,3,7,25
18960,Joaquina,Dellinger,0,7,29
18961,Jocelyn,Dellis,29,7,30
18962,Jodee,Delliveneri,0,8,25
18963,Jodi,Dellon,7,7,5
18964,Jodie,Dellos,0,8,5
18965,Jody,Dellosso,0,8,29
18966,Jody,Dellow,2,8,19
18967,Joe,Dellum,0,8,9
18968,Joe,Dellwo,0,8,13
18969,Joeann,Delmage,1,8,14
18970,Joel,Delman,1,6,21
18971,Joel,Delmar,3,8,29
18972,Joella,Delmas,1,8,25
18973,Joelle,Delmastro,6,8,25
18974,Joellen,Delmedico,5,8,30
18975,Joesph,Delmendo,4,8,25
18976,Joetta,Delmolino,1,5,9
18977,Joette,Delmonaco,20,8,15
18978,Joey,Delmonico,0,7,25
18979,Joey,Delmont,0,6,33
18980,Johana,Delmonte,0,5,13
18981,Johanna,Delmoral,1,9,9
18982,Johanne,Delmore,1,9,9
18983,John,Delmoro,0,8,13
18984,John,Delmundo,2,8,25
18985,Johna,Delmuro,1,8,33
18986,Johnathan,Delnegro,7,9,29
18987,Johnathon,Delnero,133,8,13
18988,Johnetta,Delnoce,1,8,25
18989,Johnette,Delo,0,6,9
18990,Johnie,Deloach,0,7,25
18991,Johnie,Deloatch,3,9,33
18992,Johnna,Deloe,0,7,41
18993,Johnnie,Deloera,0,6,29
18994,Johnnie,Deloff,7,7,33
18995,Johnny,Deloge,1,7,29
18996,Johnny,Delois,79,8,5
18997,Johnsie,Delon,13,7,29
18998,Johnson,Delonais,3,9,29
18999,Joi,Delone,48,5,29
19000,Joie,Deloney,6,8,46
19001,Jolanda,Delong,2,8,38
19002,Joleen,Delonge,0,8,38
19003,Jolene,Delongis,7,5,13
19004,Jolie,Delorbe,0,8,9
19005,Joline,Delore,236,8,26
19006,Jolyn,Delorenzo,8,7,25
19007,Jolynn,Delorey,4,5,5
19008,Jon,Delorge,0,8,33
19009,Jon,Deloria,4,8,33
19010,Jona,Delorme,1,7,25
19011,Jonah,Delos,7,5,33
19012,Jonas,Delosa,1,7,25
19013,Jonathan,Delosangeles,7,5,9
19014,Jonathon,Delosanglel,8,6,29
19015,Jone,Delosantos,0,6,29
19016,Jonell,Delosh,1,8,29
19017,Jonelle,Delosier,1,8,5
19018,Jong,Delosreyes,146,8,25
19019,Joni,Delosrios,106,6,26
19020,Jonie,Delossanto,106,8,13
19021,Jonna,Delossantos,116,6,9
19022,Jonnie,Delouise,0,8,5
19023,Jordan,Deloy,0,6,13
19024,Jordan,Deloye,10,8,33
19025,Jordon,Delozier,0,5,29
19026,Jorge,Delp,339,8,29
19027,Jose,Delpaggio,1,8,0
19028,Jose,Delpapa,0,7,0
19029,Josef,Delperdang,6,8,0
19030,Josefa,Delph,1,8,29
19031,Josefina,Delphia,5,8,29
19032,Josefine,Delpiano,6,8,33
19033,Joselyn,Delpino,1,4,5
19034,Joseph,Delpit,1,7,5
19035,Joseph,Delpozo,2,8,5
19036,Josephina,Delprete,2,9,5
19037,Josephine,Delprincipe,8,6,5
19038,Josette,Delpriore,6,5,5
19039,Josh,Delre,6,8,25
19040,Joshua,Delreal,5,8,5
19041,Joshua,Delrie,8,6,9
19042,Josiah,Delrio,5,8,29
19043,Josie,Delrosario,0,6,9
19044,Joslyn,Delross,7,4,9
19045,Jospeh,Delrossi,2,6,13
19046,Josphine,Delrosso,0,6,9
19047,Josue,Delsavio,15,6,25
19048,Jovan,Delsignore,1,6,25
19049,Jovita,Delsoin,2,8,10
19050,Joy,Delsol,1,7,13
19051,Joya,Delson,2,8,9
19052,Joyce,Delsordo,0,8,29
19053,Joycelyn,Delton,0,9,5
19054,Joye,Deltora,0,8,29
19055,Juan,Deltoro,0,7,13
19056,Juan,Deltufo,17,9,5
19057,Juana,Deluca,3,7,5
19058,Juanita,Delucas,1,9,0
19059,Jude,Delucca,0,7,25
19060,Jude,Delucchi,0,5,9
19061,Judi,Deluccia,1,5,46
19062,Judie,Delucia,0,5,25
19063,Judith,Delucian,0,8,33
19064,Judson,Deluco,6,8,9
19065,Judy,Delude,2,6,9
19066,Jule,Deluise,0,8,29
19067,Julee,Delullo,0,8,10
19068,Julene,Deluna,0,8,38
19069,Jules,Deluney,0,7,29
19070,Juli,Delung,0,7,29
19071,Julia,Delusia,1,6,9
19072,Julian,Deluz,0,8,13
19073,Julian,Deluzio,27,7,5
19074,Juliana,Delva,1,7,5
19075,Juliane,Delval,17,8,33
19076,Juliann,Delvalle,2,8,29
19077,Julianna,Delvecchio,1,8,29
19078,Julianne,Delveechio,117,6,25
19079,Julie,Delvillar,0,8,9
19080,Julieann,Delvin,1,9,33
19081,Julienne,Delwiche,2,7,29
19082,Juliet,Delzell,0,9,33
19083,Julieta,Delzer,0,6,13
19084,Julietta,Demaggio,0,8,9
19085,Juliette,Demagistris,0,7,5
19086,Julio,Demaine,1,8,29
19087,Julio,Demaio,233,8,29
19088,Julissa,Demaire,1,9,33
19089,Julius,Demaline,11,7,9
19090,June,Demallie,0,7,33
19091,Jung,Deman,0,5,29
19092,Junie,Demange,5,8,38
19093,Junior,Demar,0,8,33
19094,Junita,Demara,8,7,29
19095,Junko,Demarais,0,7,9
19096,Justa,Demaranville,2,5,30
19097,Justin,Demaray,8,8,9
19098,Justin,Demarc,3,8,9
19099,Justina,Demarce,3,4,33
19100,Justine,Demarco,1,8,29
19101,Jutta,Demarcus,107,8,29
19102,Ka,Demaree,118,7,29
19103,Kacey,Demarest,17,7,0
19104,Kaci,Demaria,5,5,5
19105,Kacie,Demarini,0,8,5
19106,Kacy,Demarinis,6,9,5
19107,Kai,Demarino,2,8,5
19108,Kaila,Demario,12,6,5
19109,Kaitlin,Demaris,1,6,5
19110,Kaitlyn,Demark,106,8,5
19111,Kala,Demarrais,0,8,5
19112,Kaleigh,Demars,2,8,33
19113,Kaley,Demarse,0,7,5
19114,Kali,Demarsico,2,7,5
19115,Kallie,Demart,1,6,5
19116,Kalyn,Demartini,0,9,46
19117,Kam,Demartino,0,7,10
19118,Kamala,Demary,0,5,25
19119,Kami,Demarzio,1,8,9
19120,Kamilah,Demas,0,7,29
19121,Kandace,Demase,1,7,5
19122,Kandi,Demasi,6,8,25
19123,Kandice,Demasters,6,6,25
19124,Kandis,Demastus,0,8,29
19125,Kandra,Demateo,2,7,26
19126,Kandy,Dematos,24,7,33
19127,Kanesha,Dematteis,0,7,5
19128,Kanisha,Dematteo,0,7,29
19129,Kara,Demattia,1,9,13
19130,Karan,Demattos,0,9,29
19131,Kareem,Demauri,0,8,5
19132,Kareen,Demauro,0,8,13
19133,Karen,Demay,0,8,5
19134,Karena,Demayo,0,7,33
19135,Karey,Dembek,0,5,0
19136,Kari,Dember,0,8,29
19137,Karie,Dembinski,0,8,33
19138,Karima,Dembitzer,5,8,9
19139,Karin,Dembo,2,8,9
19140,Karina,Dembosky,0,8,5
19141,Karine,Dembowski,1,8,29
19142,Karisa,Dembroski,0,8,33
19143,Karissa,Demby,4,7,9
19144,Karl,Demchak,1,7,33
